Date,SiteName,LocationName,WeekDay,TotalCount,Recording_ID
2016-01-22,York,Church Street,Friday,4823,369335
2016-01-22,York,Coney Street,Friday,19828,810045
2016-01-22,York,Micklegate,Friday,5159,976370
2016-01-22,York,Parliament Street,Friday,15456,111029
2016-01-22,York,Stonegate,Friday,13862,172601
2016-01-23,York,Church Street,Saturday,6454,667797
2016-01-23,York,Coney Street,Saturday,31386,639239
2016-01-23,York,Micklegate,Saturday,7199,597510
2016-01-23,York,Parliament Street,Saturday,23585,178878
2016-01-23,York,Stonegate,Saturday,28210,624143
2016-01-24,York,Church Street,Sunday,3607,469277
2016-01-24,York,Coney Street,Sunday,20059,162474
2016-01-24,York,Micklegate,Sunday,4494,319760
2016-01-24,York,Parliament Street,Sunday,12123,493489
2016-01-24,York,Stonegate,Sunday,15607,532406
2016-01-25,York,Church Street,Monday,3811,763485
2016-01-25,York,Coney Street,Monday,18393,254429
2016-01-25,York,Micklegate,Monday,4358,683114
2016-01-25,York,Parliament Street,Monday,14480,1573
2016-01-25,York,Stonegate,Monday,10646,970576
2016-01-26,York,Church Street,Tuesday,3627,448058
2016-01-26,York,Coney Street,Tuesday,16544,949699
2016-01-26,York,Micklegate,Tuesday,4594,946247
2016-01-26,York,Parliament Street,Tuesday,12715,174402
2016-01-26,York,Stonegate,Tuesday,9149,418988
2016-01-27,York,Church Street,Wednesday,3953,674451
2016-01-27,York,Coney Street,Wednesday,18442,24472
2016-01-27,York,Micklegate,Wednesday,4772,778066
2016-01-27,York,Parliament Street,Wednesday,14290,571862
2016-01-27,York,Stonegate,Wednesday,10095,120210
2016-01-28,York,Church Street,Thursday,4421,327244
2016-01-28,York,Coney Street,Thursday,19009,705295
2016-01-28,York,Micklegate,Thursday,4997,224710
2016-01-28,York,Parliament Street,Thursday,17218,799265
2016-01-28,York,Stonegate,Thursday,11210,267215
2016-01-29,York,Church Street,Friday,5103,716859
2016-01-29,York,Coney Street,Friday,21996,290486
2016-01-29,York,Micklegate,Friday,6471,771555
2016-01-29,York,Parliament Street,Friday,21027,260319
2016-01-29,York,Stonegate,Friday,14063,823850
2016-01-30,York,Church Street,Saturday,7269,432447
2016-01-30,York,Coney Street,Saturday,36400,187121
2016-01-30,York,Micklegate,Saturday,8317,673259
2016-01-30,York,Parliament Street,Saturday,26744,271087
2016-01-30,York,Stonegate,Saturday,30019,279485
2016-01-31,York,Church Street,Sunday,3995,506765
2016-01-31,York,Coney Street,Sunday,19418,630845
2016-01-31,York,Micklegate,Sunday,4572,997914
2016-01-31,York,Parliament Street,Sunday,12608,567913
2016-01-31,York,Stonegate,Sunday,16115,295945
2016-02-01,York,Church Street,Monday,4133,712256
2016-02-01,York,Coney Street,Monday,17259,506087
2016-02-01,York,Micklegate,Monday,4350,460924
2016-02-01,York,Parliament Street,Monday,16665,596569
2016-02-01,York,Stonegate,Monday,9590,331912
2016-02-02,York,Church Street,Tuesday,4022,417149
2016-02-02,York,Coney Street,Tuesday,16522,379941
2016-02-02,York,Micklegate,Tuesday,4708,454025
2016-02-02,York,Parliament Street,Tuesday,15006,53189
2016-02-02,York,Stonegate,Tuesday,9722,989008
2016-02-03,York,Church Street,Wednesday,4311,244666
2016-02-03,York,Coney Street,Wednesday,20215,956256
2016-02-03,York,Micklegate,Wednesday,5358,19763
2016-02-03,York,Parliament Street,Wednesday,20650,226898
2016-02-03,York,Stonegate,Wednesday,11308,379480
2016-02-04,York,Church Street,Thursday,4139,784596
2016-02-04,York,Coney Street,Thursday,19731,630430
2016-02-04,York,Micklegate,Thursday,4838,268956
2016-02-04,York,Parliament Street,Thursday,17835,894575
2016-02-04,York,Stonegate,Thursday,10413,75390
2016-02-05,York,Church Street,Friday,4790,613686
2016-02-05,York,Coney Street,Friday,21343,92125
2016-02-05,York,Micklegate,Friday,6070,937511
2016-02-05,York,Parliament Street,Friday,21939,490381
2016-02-05,York,Stonegate,Friday,13931,684489
2016-02-06,York,Church Street,Saturday,6477,431170
2016-02-06,York,Coney Street,Saturday,29848,802033
2016-02-06,York,Micklegate,Saturday,6513,846100
2016-02-06,York,Parliament Street,Saturday,21869,576251
2016-02-06,York,Stonegate,Saturday,26365,49074
2016-02-07,York,Church Street,Sunday,4266,457113
2016-02-07,York,Coney Street,Sunday,21278,606934
2016-02-07,York,Micklegate,Sunday,4977,253854
2016-02-07,York,Parliament Street,Sunday,13976,141545
2016-02-07,York,Stonegate,Sunday,16167,493557
2016-02-08,York,Church Street,Monday,4226,804001
2016-02-08,York,Coney Street,Monday,17722,985793
2016-02-08,York,Micklegate,Monday,4466,50999
2016-02-08,York,Parliament Street,Monday,14034,468247
2016-02-08,York,Stonegate,Monday,10823,753205
2016-02-09,York,Church Street,Tuesday,4185,146086
2016-02-09,York,Coney Street,Tuesday,19516,218470
2016-02-09,York,Micklegate,Tuesday,5333,601336
2016-02-09,York,Parliament Street,Tuesday,19181,779834
2016-02-09,York,Stonegate,Tuesday,11930,65974
2016-02-10,York,Church Street,Wednesday,4498,844347
2016-02-10,York,Coney Street,Wednesday,22102,629684
2016-02-10,York,Micklegate,Wednesday,6309,801399
2016-02-10,York,Parliament Street,Wednesday,23986,305555
2016-02-10,York,Stonegate,Wednesday,12888,NA
2016-02-11,York,Church Street,Thursday,4555,282555
2016-02-11,York,Coney Street,Thursday,21524,942439
2016-02-11,York,Micklegate,Thursday,6040,887768
2016-02-11,York,Parliament Street,Thursday,21194,184872
2016-02-11,York,Stonegate,Thursday,12905,482426
2016-02-12,York,Church Street,Friday,5332,41165
2016-02-12,York,Coney Street,Friday,25749,743170
2016-02-12,York,Micklegate,Friday,6469,507453
2016-02-12,York,Parliament Street,Friday,19629,147048
2016-02-12,York,Stonegate,Friday,13952,621593
2016-02-13,York,Church Street,Saturday,7082,671406
2016-02-13,York,Coney Street,Saturday,39097,769239
2016-02-13,York,Micklegate,Saturday,8460,743411
2016-02-13,York,Parliament Street,Saturday,31732,744246
2016-02-13,York,Stonegate,Saturday,28197,198279
2016-02-14,York,Church Street,Sunday,5011,243980
2016-02-14,York,Coney Street,Sunday,25556,942076
2016-02-14,York,Micklegate,Sunday,6628,907503
2016-02-14,York,Parliament Street,Sunday,21320,806580
2016-02-14,York,Stonegate,Sunday,21691,882056
2016-02-15,York,Church Street,Monday,4975,144065
2016-02-15,York,Coney Street,Monday,25384,386162
2016-02-15,York,Micklegate,Monday,6991,639516
2016-02-15,York,Parliament Street,Monday,27482,775823
2016-02-15,York,Stonegate,Monday,17233,122349
2016-02-16,York,Church Street,Tuesday,5055,836386
2016-02-16,York,Coney Street,Tuesday,24811,288973
2016-02-16,York,Micklegate,Tuesday,6748,968484
2016-02-16,York,Parliament Street,Tuesday,28939,537985
2016-02-16,York,Stonegate,Tuesday,18151,948799
2016-02-17,York,Church Street,Wednesday,4803,516122
2016-02-17,York,Coney Street,Wednesday,16435,359217
2016-02-17,York,Micklegate,Wednesday,5142,432662
2016-02-17,York,Parliament Street,Wednesday,16954,840621
2016-02-17,York,Stonegate,Wednesday,13356,803215
2016-02-18,York,Church Street,Thursday,5433,787406
2016-02-18,York,Coney Street,Thursday,26830,977818
2016-02-18,York,Micklegate,Thursday,7049,195130
2016-02-18,York,Parliament Street,Thursday,30451,620377
2016-02-18,York,Stonegate,Thursday,19787,903046
2016-02-19,York,Church Street,Friday,6087,76613
2016-02-19,York,Coney Street,Friday,27494,974803
2016-02-19,York,Micklegate,Friday,7495,404501
2016-02-19,York,Parliament Street,Friday,30403,157635
2016-02-19,York,Stonegate,Friday,21808,274448
2016-02-20,York,Church Street,Saturday,5038,92766
2016-02-20,York,Coney Street,Saturday,36057,406743
2016-02-20,York,Micklegate,Saturday,8556,563562
2016-02-20,York,Parliament Street,Saturday,34424,531377
2016-02-20,York,Stonegate,Saturday,29801,875945
2016-02-21,York,Church Street,Sunday,3895,497305
2016-02-21,York,Coney Street,Sunday,19488,920919
2016-02-21,York,Micklegate,Sunday,4838,819080
2016-02-21,York,Parliament Street,Sunday,15464,200769
2016-02-21,York,Stonegate,Sunday,15702,663584
2016-02-22,York,Church Street,Monday,3956,319738
2016-02-22,York,Coney Street,Monday,19823,281086
2016-02-22,York,Micklegate,Monday,5130,188149
2016-02-22,York,Parliament Street,Monday,19821,545462
2016-02-22,York,Stonegate,Monday,11595,68792
2016-02-23,York,Church Street,Tuesday,3924,401571
2016-02-23,York,Coney Street,Tuesday,18758,46346
2016-02-23,York,Micklegate,Tuesday,5602,NA
2016-02-23,York,Parliament Street,Tuesday,23186,846800
2016-02-23,York,Stonegate,Tuesday,10821,776477
2016-02-24,York,Church Street,Wednesday,3831,359856
2016-02-24,York,Coney Street,Wednesday,20215,993115
2016-02-24,York,Micklegate,Wednesday,5644,313338
2016-02-24,York,Parliament Street,Wednesday,22690,941631
2016-02-24,York,Stonegate,Wednesday,11423,677442
2016-02-25,York,Church Street,Thursday,3866,100415
2016-02-25,York,Coney Street,Thursday,22721,496739
2016-02-25,York,Micklegate,Thursday,5491,822964
2016-02-25,York,Parliament Street,Thursday,17514,413348
2016-02-25,York,Stonegate,Thursday,11941,847865
2016-02-26,York,Church Street,Friday,4980,388659
2016-02-26,York,Coney Street,Friday,22612,554069
2016-02-26,York,Micklegate,Friday,6593,26583
2016-02-26,York,Parliament Street,Friday,17714,886548
2016-02-26,York,Stonegate,Friday,14747,473867
2016-02-27,York,Church Street,Saturday,6458,NA
2016-02-27,York,Coney Street,Saturday,38311,893086
2016-02-27,York,Micklegate,Saturday,8845,448275
2016-02-27,York,Parliament Street,Saturday,26883,138696
2016-02-27,York,Stonegate,Saturday,30348,85964
2016-02-28,York,Church Street,Sunday,4061,823433
2016-02-28,York,Coney Street,Sunday,23159,728841
2016-02-28,York,Micklegate,Sunday,5690,39714
2016-02-28,York,Parliament Street,Sunday,20475,358668
2016-02-28,York,Stonegate,Sunday,16528,478295
2016-03-01,York,Church Street,Tuesday,3878,489196
2016-03-01,York,Coney Street,Tuesday,17543,514695
2016-03-01,York,Micklegate,Tuesday,4792,946424
2016-03-01,York,Parliament Street,Tuesday,14658,407589
2016-03-01,York,Stonegate,Tuesday,10119,96329
2016-03-02,York,Church Street,Wednesday,4449,311641
2016-03-02,York,Coney Street,Wednesday,17282,425269
2016-03-02,York,Micklegate,Wednesday,4644,790370
2016-03-02,York,Parliament Street,Wednesday,15695,584912
2016-03-02,York,Stonegate,Wednesday,13153,561677
2016-03-03,York,Church Street,Thursday,4293,776849
2016-03-03,York,Coney Street,Thursday,21386,881057
2016-03-03,York,Micklegate,Thursday,6317,552559
2016-03-03,York,Parliament Street,Thursday,21766,405397
2016-03-03,York,Stonegate,Thursday,14925,881052
2016-03-04,York,Church Street,Friday,4810,289341
2016-03-04,York,Coney Street,Friday,17605,95166
2016-03-04,York,Micklegate,Friday,4608,901492
2016-03-04,York,Parliament Street,Friday,16574,530738
2016-03-04,York,Stonegate,Friday,11873,251956
2016-03-05,York,Church Street,Saturday,6742,402103
2016-03-05,York,Coney Street,Saturday,37884,171766
2016-03-05,York,Micklegate,Saturday,7287,811615
2016-03-05,York,Parliament Street,Saturday,30576,526442
2016-03-05,York,Stonegate,Saturday,29400,357772
2016-03-06,York,Church Street,Sunday,4085,13865
2016-03-06,York,Coney Street,Sunday,21746,910401
2016-03-06,York,Micklegate,Sunday,4726,881990
2016-03-06,York,Parliament Street,Sunday,16735,551800
2016-03-06,York,Stonegate,Sunday,16245,395489
2016-02-29,York,Church Street,Monday,3930,751232
2016-02-29,York,Coney Street,Monday,19064,198251
2016-02-29,York,Micklegate,Monday,5044,454896
2016-02-29,York,Parliament Street,Monday,16845,273179
2016-02-29,York,Stonegate,Monday,11553,551249
2016-03-07,York,Church Street,Monday,3822,962744
2016-03-07,York,Coney Street,Monday,19226,941417
2016-03-07,York,Micklegate,Monday,5391,593798
2016-03-07,York,Parliament Street,Monday,20140,108222
2016-03-07,York,Stonegate,Monday,10735,910007
2016-03-08,York,Church Street,Tuesday,3813,746903
2016-03-08,York,Coney Street,Tuesday,17746,242481
2016-03-08,York,Micklegate,Tuesday,4602,854806
2016-03-08,York,Parliament Street,Tuesday,14558,418602
2016-03-08,York,Stonegate,Tuesday,10638,860433
2016-03-09,York,Church Street,Wednesday,3444,5285
2016-03-09,York,Coney Street,Wednesday,15485,50631
2016-03-09,York,Micklegate,Wednesday,4169,542062
2016-03-09,York,Parliament Street,Wednesday,13650,839245
2016-03-09,York,Stonegate,Wednesday,9031,205889
2016-03-10,York,Church Street,Thursday,4149,190699
2016-03-10,York,Coney Street,Thursday,20497,691930
2016-03-10,York,Micklegate,Thursday,5132,411735
2016-03-10,York,Parliament Street,Thursday,15645,458458
2016-03-10,York,Stonegate,Thursday,15550,778100
2016-03-11,York,Church Street,Friday,5065,114310
2016-03-11,York,Coney Street,Friday,23279,693411
2016-03-11,York,Micklegate,Friday,7067,761101
2016-03-11,York,Parliament Street,Friday,26698,771601
2016-03-11,York,Stonegate,Friday,16142,934670
2016-03-12,York,Church Street,Saturday,6396,648439
2016-03-12,York,Coney Street,Saturday,38357,572125
2016-03-12,York,Micklegate,Saturday,8334,925660
2016-03-12,York,Parliament Street,Saturday,30695,731416
2016-03-12,York,Stonegate,Saturday,29749,822457
2016-03-13,York,Church Street,Sunday,3967,739435
2016-03-13,York,Coney Street,Sunday,22031,244691
2016-03-13,York,Micklegate,Sunday,5220,376145
2016-03-13,York,Parliament Street,Sunday,19550,921401
2016-03-13,York,Stonegate,Sunday,17591,287255
2016-03-14,York,Church Street,Monday,3926,69009
2016-03-14,York,Coney Street,Monday,20632,291721
2016-03-14,York,Micklegate,Monday,5750,630894
2016-03-14,York,Parliament Street,Monday,24262,831118
2016-03-14,York,Stonegate,Monday,11888,97241
2016-03-15,York,Church Street,Tuesday,3735,450014
2016-03-15,York,Coney Street,Tuesday,19535,78413
2016-03-15,York,Micklegate,Tuesday,5035,961500
2016-03-15,York,Parliament Street,Tuesday,17656,430010
2016-03-15,York,Stonegate,Tuesday,11881,608378
2016-03-16,York,Church Street,Wednesday,3984,229382
2016-03-16,York,Coney Street,Wednesday,20178,132327
2016-03-16,York,Micklegate,Wednesday,5471,889975
2016-03-16,York,Parliament Street,Wednesday,19169,995523
2016-03-16,York,Stonegate,Wednesday,12197,492853
2016-03-17,York,Church Street,Thursday,4426,494838
2016-03-17,York,Coney Street,Thursday,21477,94931
2016-03-17,York,Micklegate,Thursday,6088,451170
2016-03-17,York,Parliament Street,Thursday,23756,652058
2016-03-17,York,Stonegate,Thursday,11959,448112
2016-03-18,York,Church Street,Friday,4901,818332
2016-03-18,York,Coney Street,Friday,22426,113506
2016-03-18,York,Micklegate,Friday,6357,NA
2016-03-18,York,Parliament Street,Friday,17031,354777
2016-03-18,York,Stonegate,Friday,14389,723252
2016-03-19,York,Church Street,Saturday,5914,128939
2016-03-19,York,Coney Street,Saturday,36481,453998
2016-03-19,York,Micklegate,Saturday,7495,161638
2016-03-19,York,Parliament Street,Saturday,25092,297803
2016-03-19,York,Stonegate,Saturday,26521,253259
2016-03-20,York,Church Street,Sunday,3772,644697
2016-03-20,York,Coney Street,Sunday,20525,NA
2016-03-20,York,Micklegate,Sunday,4953,702922
2016-03-20,York,Parliament Street,Sunday,13611,242510
2016-03-20,York,Stonegate,Sunday,15707,528714
2016-03-21,York,Church Street,Monday,3976,306993
2016-03-21,York,Coney Street,Monday,20821,729661
2016-03-21,York,Micklegate,Monday,5234,64145
2016-03-21,York,Parliament Street,Monday,17427,314814
2016-03-21,York,Stonegate,Monday,13155,514869
2016-03-22,York,Church Street,Tuesday,3829,969843
2016-03-22,York,Coney Street,Tuesday,19766,171784
2016-03-22,York,Micklegate,Tuesday,5081,352631
2016-03-22,York,Parliament Street,Tuesday,15185,569162
2016-03-22,York,Stonegate,Tuesday,13185,697435
2016-03-23,York,Church Street,Wednesday,4044,922537
2016-03-23,York,Coney Street,Wednesday,21474,218173
2016-03-23,York,Micklegate,Wednesday,5255,954209
2016-03-23,York,Parliament Street,Wednesday,15994,864573
2016-03-23,York,Stonegate,Wednesday,11460,397873
2016-03-24,York,Church Street,Thursday,4990,936927
2016-03-24,York,Coney Street,Thursday,23403,319803
2016-03-24,York,Micklegate,Thursday,5657,908421
2016-03-24,York,Parliament Street,Thursday,18740,734234
2016-03-24,York,Stonegate,Thursday,15023,131125
2016-03-25,York,Church Street,Friday,5894,798808
2016-03-25,York,Coney Street,Friday,35185,68700
2016-03-25,York,Micklegate,Friday,8344,88199
2016-03-25,York,Parliament Street,Friday,30665,331586
2016-03-25,York,Stonegate,Friday,25682,475562
2016-03-26,York,Church Street,Saturday,6521,991364
2016-03-26,York,Coney Street,Saturday,36900,210501
2016-03-26,York,Micklegate,Saturday,7614,670699
2016-03-26,York,Parliament Street,Saturday,30348,157245
2016-03-26,York,Stonegate,Saturday,29525,543516
2016-03-27,York,Church Street,Sunday,4525,416921
2016-03-27,York,Coney Street,Sunday,19468,48468
2016-03-27,York,Micklegate,Sunday,5760,689922
2016-03-27,York,Parliament Street,Sunday,15514,616226
2016-03-27,York,Stonegate,Sunday,20794,630690
2016-04-01,York,Church Street,Friday,5401,735146
2016-04-01,York,Coney Street,Friday,25242,384421
2016-04-01,York,Micklegate,Friday,6199,324845
2016-04-01,York,Parliament Street,Friday,20833,676609
2016-04-01,York,Stonegate,Friday,19439,551427
2016-04-02,York,Church Street,Saturday,5726,600633
2016-04-02,York,Coney Street,Saturday,33345,37271
2016-04-02,York,Micklegate,Saturday,7000,271233
2016-04-02,York,Parliament Street,Saturday,18804,806537
2016-04-02,York,Stonegate,Saturday,27131,374533
2016-04-03,York,Church Street,Sunday,3922,853282
2016-04-03,York,Coney Street,Sunday,21569,732178
2016-04-03,York,Micklegate,Sunday,5430,479132
2016-04-03,York,Parliament Street,Sunday,17159,767977
2016-04-03,York,Stonegate,Sunday,16785,808994
2016-03-28,York,Church Street,Monday,4388,478262
2016-03-28,York,Coney Street,Monday,22948,125477
2016-03-28,York,Micklegate,Monday,4787,981795
2016-03-28,York,Parliament Street,Monday,20302,213691
2016-03-28,York,Stonegate,Monday,18896,330550
2016-03-29,York,Church Street,Tuesday,4847,95796
2016-03-29,York,Coney Street,Tuesday,23768,413166
2016-03-29,York,Micklegate,Tuesday,5645,746313
2016-03-29,York,Parliament Street,Tuesday,24184,565762
2016-03-29,York,Stonegate,Tuesday,18115,335272
2016-03-30,York,Church Street,Wednesday,5200,824060
2016-03-30,York,Coney Street,Wednesday,25838,879013
2016-03-30,York,Micklegate,Wednesday,5815,374717
2016-03-30,York,Parliament Street,Wednesday,24440,173733
2016-03-30,York,Stonegate,Wednesday,18169,481718
2016-03-31,York,Church Street,Thursday,5203,572279
2016-03-31,York,Coney Street,Thursday,27774,780538
2016-03-31,York,Micklegate,Thursday,6043,823181
2016-03-31,York,Parliament Street,Thursday,29172,994296
2016-03-31,York,Stonegate,Thursday,18053,878643
2016-04-04,York,Church Street,Monday,4487,376118
2016-04-04,York,Coney Street,Monday,21468,752397
2016-04-04,York,Micklegate,Monday,4998,319089
